ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
3588;12;0;1;3;1.0;0.8;0.25;1.0
3591;0;0;1;0;1.0;;1.0;
527;5;1;0;2;0.0;0.7142857142857143;0.0;0.8333333333333334
1045;3;0;1;0;1.0;1.0;1.0;1.0
3620;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
3621;1;1;0;0;0.0;1.0;;0.5
9774;6;0;1;1;1.0;0.8571428571428571;0.5;1.0
3632;1;1;0;0;0.0;1.0;;0.5
3635;5;0;1;0;1.0;1.0;1.0;1.0
565;6;1;0;0;0.0;1.0;;0.8571428571428571
9795;2;0;1;0;1.0;1.0;1.0;1.0
1092;2;0;1;2;1.0;0.5;0.3333333333333333;1.0
1093;0;0;1;0;1.0;;1.0;
1099;2;0;1;0;1.0;1.0;1.0;1.0
3661;6;1;0;1;0.0;0.8571428571428571;0.0;0.8571428571428571
83;2;0;1;0;1.0;1.0;1.0;1.0
97;0;0;1;0;1.0;;1.0;
3685;1;0;1;0;1.0;1.0;1.0;1.0
9745;0;0;1;0;1.0;;1.0;
1641;0;0;1;0;1.0;;1.0;
618;3;1;0;1;0.0;0.75;0.0;0.75
622;1;0;1;0;1.0;1.0;1.0;1.0
1138;3;1;0;0;0.0;1.0;;0.75
3701;4;0;1;2;1.0;0.6666666666666666;0.3333333333333333;1.0
1302;4;0;1;0;1.0;1.0;1.0;1.0
1164;1;0;1;0;1.0;1.0;1.0;1.0
141;1;0;1;0;1.0;1.0;1.0;1.0
9870;0;0;1;0;1.0;;1.0;
1897;1;1;0;0;0.0;1.0;;0.5
1168;0;0;1;2;1.0;0.0;0.3333333333333333;
1175;5;1;0;0;0.0;1.0;;0.8333333333333334
668;4;1;0;0;0.0;1.0;;0.8
1181;1;0;1;0;1.0;1.0;1.0;1.0
1183;3;0;1;1;1.0;0.75;0.5;1.0
5794;6;1;0;0;0.0;1.0;;0.8571428571428571
1188;1;0;1;1;1.0;0.5;0.5;1.0
9381;0;1;0;0;0.0;;;0.0
8872;0;0;1;1;1.0;0.0;0.5;
1052;6;0;1;0;1.0;1.0;1.0;1.0
1195;0;1;0;0;0.0;;;0.0
1196;1;1;0;3;0.0;0.25;0.0;0.5
1366;5;1;0;1;0.0;0.8333333333333334;0.0;0.8333333333333334
181;1;0;1;1;1.0;0.5;0.5;1.0
1796;0;0;1;0;1.0;;1.0;
3768;0;0;1;0;1.0;;1.0;
194;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
1221;0;1;0;0;0.0;;;0.0
1223;7;0;1;0;1.0;1.0;1.0;1.0
1231;2;0;1;2;1.0;0.5;0.3333333333333333;1.0
9337;0;0;1;0;1.0;;1.0;
1259;5;0;1;0;1.0;1.0;1.0;1.0
1261;0;0;1;1;1.0;0.0;0.5;
9256;3;0;1;3;1.0;0.5;0.25;1.0
1279;0;0;1;0;1.0;;1.0;
1284;2;0;1;2;1.0;0.5;0.3333333333333333;1.0
1800;0;0;1;0;1.0;;1.0;
1803;9;0;1;0;1.0;1.0;1.0;1.0
1304;1;0;1;4;1.0;0.2;0.2;1.0
1317;1;1;0;0;0.0;1.0;;0.5
1320;1;0;1;1;1.0;0.5;0.5;1.0
9519;1;1;0;0;0.0;1.0;;0.5
1337;2;1;0;3;0.0;0.4;0.0;0.6666666666666666
1851;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
3909;4;0;1;7;1.0;0.36363636363636365;0.125;1.0
3912;1;1;0;1;0.0;0.5;0.0;0.5
6988;1;0;1;0;1.0;1.0;1.0;1.0
11;0;0;1;0;1.0;;1.0;
1875;0;1;0;0;0.0;;;0.0
1934;0;0;1;0;1.0;;1.0;
9046;2;0;1;2;1.0;0.5;0.3333333333333333;1.0
858;0;0;1;0;1.0;;1.0;
3940;5;1;0;0;0.0;1.0;;0.8333333333333334
3944;2;0;1;3;1.0;0.4;0.25;1.0
9065;4;1;0;0;0.0;1.0;;0.8
1899;2;0;1;4;1.0;0.3333333333333333;0.2;1.0
1903;0;0;1;0;1.0;;1.0;
369;1;1;0;1;0.0;0.5;0.0;0.5
1911;1;1;0;1;0.0;0.5;0.0;0.5
1915;0;0;1;3;1.0;0.0;0.25;
1920;0;0;1;0;1.0;;1.0;
398;3;1;0;1;0.0;0.75;0.0;0.75
1935;0;0;1;0;1.0;;1.0;
3994;1;0;1;0;1.0;1.0;1.0;1.0
1951;1;0;1;1;1.0;0.5;0.5;1.0
1955;8;0;1;1;1.0;0.8888888888888888;0.5;1.0
9639;0;1;0;0;0.0;;;0.0
430;0;0;1;0;1.0;;1.0;
8635;0;0;1;0;1.0;;1.0;
446;4;0;1;1;1.0;0.8;0.5;1.0
1985;3;0;1;0;1.0;1.0;1.0;1.0
1986;1;0;1;0;1.0;1.0;1.0;1.0
2019;0;0;1;0;1.0;;1.0;
490;0;0;1;0;1.0;;1.0;
3569;0;1;0;0;0.0;;;0.0
3578;3;1;0;4;0.0;0.42857142857142855;0.0;0.75
