ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
3588;11;0;1;2;1.0;0.8461538461538461;0.3333333333333333;1.0
3591;0;0;1;0;1.0;;1.0;
527;5;1;0;1;0.0;0.8333333333333334;0.0;0.8333333333333334
1045;3;0;1;0;1.0;1.0;1.0;1.0
3620;2;0;1;0;1.0;1.0;1.0;1.0
3621;1;1;0;0;0.0;1.0;;0.5
9774;6;1;0;0;0.0;1.0;;0.8571428571428571
3632;1;1;0;0;0.0;1.0;;0.5
3635;4;0;1;0;1.0;1.0;1.0;1.0
565;5;1;0;0;0.0;1.0;;0.8333333333333334
9795;2;1;0;0;0.0;1.0;;0.6666666666666666
1092;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
1093;0;0;1;0;1.0;;1.0;
1099;2;0;1;0;1.0;1.0;1.0;1.0
3661;5;1;0;1;0.0;0.8333333333333334;0.0;0.8333333333333334
83;1;1;0;0;0.0;1.0;;0.5
97;0;0;1;0;1.0;;1.0;
3685;1;1;0;0;0.0;1.0;;0.5
9745;0;0;1;0;1.0;;1.0;
1641;0;1;0;0;0.0;;;0.0
618;2;1;0;1;0.0;0.6666666666666666;0.0;0.6666666666666666
622;1;0;1;0;1.0;1.0;1.0;1.0
1138;2;1;0;0;0.0;1.0;;0.6666666666666666
3701;6;0;1;0;1.0;1.0;1.0;1.0
1302;3;0;1;0;1.0;1.0;1.0;1.0
1164;0;0;1;0;1.0;;1.0;
141;1;0;1;0;1.0;1.0;1.0;1.0
9870;0;0;1;0;1.0;;1.0;
1897;1;1;0;0;0.0;1.0;;0.5
1168;1;0;1;1;1.0;0.5;0.5;1.0
1175;4;1;0;0;0.0;1.0;;0.8
668;4;1;0;0;0.0;1.0;;0.8
1181;1;1;0;0;0.0;1.0;;0.5
1183;4;0;1;0;1.0;1.0;1.0;1.0
5794;5;1;0;0;0.0;1.0;;0.8333333333333334
1188;2;0;1;0;1.0;1.0;1.0;1.0
9381;0;1;0;0;0.0;;;0.0
8872;1;1;0;0;0.0;1.0;;0.5
1052;6;1;0;0;0.0;1.0;;0.8571428571428571
1195;0;1;0;0;0.0;;;0.0
1196;0;1;0;3;0.0;0.0;0.0;0.0
1366;6;1;0;0;0.0;1.0;;0.8571428571428571
181;0;0;1;1;1.0;0.0;0.5;
1796;0;0;1;0;1.0;;1.0;
3768;0;1;0;0;0.0;;;0.0
194;2;0;1;0;1.0;1.0;1.0;1.0
1221;0;1;0;0;0.0;;;0.0
1223;6;0;1;0;1.0;1.0;1.0;1.0
1231;4;0;1;0;1.0;1.0;1.0;1.0
9337;0;1;0;0;0.0;;;0.0
1259;5;0;1;0;1.0;1.0;1.0;1.0
1261;0;0;1;0;1.0;;1.0;
9256;4;0;1;2;1.0;0.6666666666666666;0.3333333333333333;1.0
1279;0;1;0;0;0.0;;;0.0
1284;3;0;1;0;1.0;1.0;1.0;1.0
1800;0;0;1;0;1.0;;1.0;
1803;8;1;0;0;0.0;1.0;;0.8888888888888888
1304;3;0;1;2;1.0;0.6;0.3333333333333333;1.0
1317;1;1;0;0;0.0;1.0;;0.5
1320;2;0;1;0;1.0;1.0;1.0;1.0
9519;0;1;0;0;0.0;;;0.0
1337;4;1;0;0;0.0;1.0;;0.8
1851;2;1;0;1;0.0;0.6666666666666666;0.0;0.6666666666666666
3909;4;0;1;5;1.0;0.4444444444444444;0.16666666666666666;1.0
3912;2;1;0;0;0.0;1.0;;0.6666666666666666
6988;0;0;1;0;1.0;;1.0;
11;0;1;0;0;0.0;;;0.0
1875;0;0;1;0;1.0;;1.0;
1934;0;1;0;0;0.0;;;0.0
9046;3;0;1;1;1.0;0.75;0.5;1.0
858;0;0;1;0;1.0;;1.0;
3940;4;1;0;0;0.0;1.0;;0.8
3944;5;0;1;0;1.0;1.0;1.0;1.0
9065;3;1;0;0;0.0;1.0;;0.75
1899;1;1;0;5;0.0;0.16666666666666666;0.0;0.5
1903;0;0;1;0;1.0;;1.0;
369;1;1;0;1;0.0;0.5;0.0;0.5
1911;2;1;0;0;0.0;1.0;;0.6666666666666666
1915;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
1920;0;0;1;0;1.0;;1.0;
398;4;1;0;0;0.0;1.0;;0.8
1935;0;1;0;0;0.0;;;0.0
3994;0;1;0;0;0.0;;;0.0
1951;2;0;1;0;1.0;1.0;1.0;1.0
1955;8;1;0;0;0.0;1.0;;0.8888888888888888
9639;0;1;0;0;0.0;;;0.0
430;0;0;1;0;1.0;;1.0;
8635;0;1;0;0;0.0;;;0.0
446;5;0;1;0;1.0;1.0;1.0;1.0
1985;3;0;1;0;1.0;1.0;1.0;1.0
1986;1;0;1;0;1.0;1.0;1.0;1.0
2019;0;0;1;0;1.0;;1.0;
490;0;0;1;0;1.0;;1.0;
3569;0;1;0;0;0.0;;;0.0
3578;4;1;0;2;0.0;0.6666666666666666;0.0;0.8
