ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
3588;51;0;1;2;1.0;0.9622641509433962;0.3333333333333333;1.0
3591;1;0;1;1;1.0;0.5;0.5;1.0
527;23;1;0;1;0.0;0.9583333333333334;0.0;0.9583333333333334
1045;13;0;1;0;1.0;1.0;1.0;1.0
3620;11;0;1;0;1.0;1.0;1.0;1.0
3621;6;1;0;0;0.0;1.0;;0.8571428571428571
9774;24;1;0;0;0.0;1.0;;0.96
3632;4;1;0;0;0.0;1.0;;0.8
3635;19;0;1;0;1.0;1.0;1.0;1.0
565;21;1;0;0;0.0;1.0;;0.9545454545454546
9795;10;1;0;0;0.0;1.0;;0.9090909090909091
1092;13;0;1;1;1.0;0.9285714285714286;0.5;1.0
1093;1;0;1;0;1.0;1.0;1.0;1.0
1099;8;0;1;0;1.0;1.0;1.0;1.0
3661;23;1;0;1;0.0;0.9583333333333334;0.0;0.9583333333333334
83;7;1;0;0;0.0;1.0;;0.875
97;1;0;1;0;1.0;1.0;1.0;1.0
3685;6;1;0;0;0.0;1.0;;0.8571428571428571
9745;1;0;1;0;1.0;1.0;1.0;1.0
1641;0;1;0;0;0.0;;;0.0
618;13;1;0;1;0.0;0.9285714285714286;0.0;0.9285714285714286
622;5;0;1;0;1.0;1.0;1.0;1.0
1138;10;1;0;0;0.0;1.0;;0.9090909090909091
3701;22;0;1;2;1.0;0.9166666666666666;0.3333333333333333;1.0
1302;15;0;1;0;1.0;1.0;1.0;1.0
1164;3;0;1;0;1.0;1.0;1.0;1.0
141;4;0;1;0;1.0;1.0;1.0;1.0
9870;1;0;1;0;1.0;1.0;1.0;1.0
1897;5;1;0;0;0.0;1.0;;0.8333333333333334
1168;7;0;1;3;1.0;0.7;0.25;1.0
1175;18;1;0;0;0.0;1.0;;0.9473684210526315
668;16;1;0;0;0.0;1.0;;0.9411764705882353
1181;4;1;0;0;0.0;1.0;;0.8
1183;16;0;1;0;1.0;1.0;1.0;1.0
5794;22;1;0;0;0.0;1.0;;0.9565217391304348
1188;8;0;1;0;1.0;1.0;1.0;1.0
9381;1;1;0;0;0.0;1.0;;0.5
8872;6;1;0;0;0.0;1.0;;0.8571428571428571
1052;24;1;0;0;0.0;1.0;;0.96
1195;0;1;0;0;0.0;;;0.0
1196;12;1;0;3;0.0;0.8;0.0;0.9230769230769231
1366;24;1;0;0;0.0;1.0;;0.96
181;6;0;1;1;1.0;0.8571428571428571;0.5;1.0
1796;0;0;1;0;1.0;;1.0;
3768;2;1;0;0;0.0;1.0;;0.6666666666666666
194;10;0;1;0;1.0;1.0;1.0;1.0
1221;2;1;0;0;0.0;1.0;;0.6666666666666666
1223;26;0;1;0;1.0;1.0;1.0;1.0
1231;16;0;1;0;1.0;1.0;1.0;1.0
9337;3;1;0;0;0.0;1.0;;0.75
1259;19;0;1;1;1.0;0.95;0.5;1.0
1261;2;1;0;1;0.0;0.6666666666666666;0.0;0.6666666666666666
9256;21;1;0;3;0.0;0.875;0.0;0.9545454545454546
1279;2;1;0;0;0.0;1.0;;0.6666666666666666
1284;14;0;1;0;1.0;1.0;1.0;1.0
1800;0;0;1;0;1.0;;1.0;
1803;32;1;0;0;0.0;1.0;;0.9696969696969697
1304;16;1;0;4;0.0;0.8;0.0;0.9411764705882353
1317;4;1;0;0;0.0;1.0;;0.8
1320;8;0;1;0;1.0;1.0;1.0;1.0
9519;3;1;0;0;0.0;1.0;;0.75
1337;18;1;0;0;0.0;1.0;;0.9473684210526315
1851;12;1;0;1;0.0;0.9230769230769231;0.0;0.9230769230769231
3909;32;0;1;7;1.0;0.8205128205128205;0.125;1.0
3912;9;1;0;0;0.0;1.0;;0.9
6988;3;0;1;0;1.0;1.0;1.0;1.0
11;1;1;0;0;0.0;1.0;;0.5
1875;2;0;1;0;1.0;1.0;1.0;1.0
1934;0;1;0;0;0.0;;;0.0
9046;14;0;1;2;1.0;0.875;0.3333333333333333;1.0
858;0;0;1;1;1.0;0.0;0.5;
3940;17;1;0;0;0.0;1.0;;0.9444444444444444
3944;20;0;1;0;1.0;1.0;1.0;1.0
9065;14;1;0;0;0.0;1.0;;0.9333333333333333
1899;17;1;0;7;0.0;0.7083333333333334;0.0;0.9444444444444444
1903;0;0;1;0;1.0;;1.0;
369;6;1;0;2;0.0;0.75;0.0;0.8571428571428571
1911;10;1;0;0;0.0;1.0;;0.9090909090909091
1915;9;0;1;3;1.0;0.75;0.25;1.0
1920;0;0;1;0;1.0;;1.0;
398;16;1;0;0;0.0;1.0;;0.9411764705882353
1935;2;1;0;0;0.0;1.0;;0.6666666666666666
3994;3;1;0;0;0.0;1.0;;0.75
1951;7;0;1;1;1.0;0.875;0.5;1.0
1955;32;1;0;0;0.0;1.0;;0.9696969696969697
9639;1;1;0;0;0.0;1.0;;0.5
430;3;0;1;0;1.0;1.0;1.0;1.0
8635;1;1;0;0;0.0;1.0;;0.5
446;20;0;1;0;1.0;1.0;1.0;1.0
1985;13;0;1;0;1.0;1.0;1.0;1.0
1986;6;0;1;0;1.0;1.0;1.0;1.0
2019;1;0;1;0;1.0;1.0;1.0;1.0
490;2;0;1;0;1.0;1.0;1.0;1.0
3569;1;1;0;0;0.0;1.0;;0.5
3578;23;1;0;2;0.0;0.92;0.0;0.9583333333333334
