ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
3588;40;0;1;3;1.0;0.9302325581395349;0.25;1.0
2566;0;1;0;0;0.0;;;0.0
3591;0;0;1;1;1.0;0.0;0.5;
2571;0;1;0;0;0.0;;;0.0
527;17;1;0;2;0.0;0.8947368421052632;0.0;0.9444444444444444
2576;15;0;1;1;1.0;0.9375;0.5;1.0
2578;5;1;0;1;0.0;0.8333333333333334;0.0;0.8333333333333334
1045;10;0;1;0;1.0;1.0;1.0;1.0
2595;19;0;1;0;1.0;1.0;1.0;1.0
3620;8;0;1;1;1.0;0.8888888888888888;0.5;1.0
3621;5;1;0;0;0.0;1.0;;0.8333333333333334
9774;18;0;1;1;1.0;0.9473684210526315;0.5;1.0
3632;3;1;0;0;0.0;1.0;;0.75
3635;15;0;1;0;1.0;1.0;1.0;1.0
565;17;1;0;0;0.0;1.0;;0.9444444444444444
2621;25;0;1;2;1.0;0.9259259259259259;0.3333333333333333;1.0
2625;35;0;1;0;1.0;1.0;1.0;1.0
9795;8;0;1;0;1.0;1.0;1.0;1.0
1092;9;0;1;2;1.0;0.8181818181818182;0.3333333333333333;1.0
1093;0;0;1;0;1.0;;1.0;
2630;9;1;0;0;0.0;1.0;;0.9
2633;5;0;1;1;1.0;0.8333333333333334;0.5;1.0
1099;6;0;1;0;1.0;1.0;1.0;1.0
2636;1;1;0;0;0.0;1.0;;0.5
3661;18;1;0;1;0.0;0.9473684210526315;0.0;0.9473684210526315
2639;17;0;1;1;1.0;0.9444444444444444;0.5;1.0
2641;29;0;1;14;1.0;0.6744186046511628;0.06666666666666667;1.0
83;4;1;0;1;0.0;0.8;0.0;0.8
2650;0;0;1;0;1.0;;1.0;
97;1;0;1;0;1.0;1.0;1.0;1.0
2658;6;0;1;4;1.0;0.6;0.2;1.0
3685;5;0;1;0;1.0;1.0;1.0;1.0
9745;1;0;1;0;1.0;1.0;1.0;1.0
1641;0;0;1;0;1.0;;1.0;
618;9;1;0;2;0.0;0.8181818181818182;0.0;0.9
622;4;0;1;0;1.0;1.0;1.0;1.0
1138;8;1;0;0;0.0;1.0;;0.8888888888888888
3701;16;0;1;3;1.0;0.8421052631578947;0.25;1.0
2581;3;0;1;0;1.0;1.0;1.0;1.0
1302;12;0;1;0;1.0;1.0;1.0;1.0
1164;3;0;1;0;1.0;1.0;1.0;1.0
141;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
9870;1;0;1;0;1.0;1.0;1.0;1.0
1897;4;1;0;0;0.0;1.0;;0.8
1168;4;0;1;4;1.0;0.5;0.2;1.0
2545;5;0;1;0;1.0;1.0;1.0;1.0
1175;14;1;0;0;0.0;1.0;;0.9333333333333333
2712;5;0;1;1;1.0;0.8333333333333334;0.5;1.0
668;13;1;0;0;0.0;1.0;;0.9285714285714286
1181;3;0;1;0;1.0;1.0;1.0;1.0
1183;11;0;1;2;1.0;0.8461538461538461;0.3333333333333333;1.0
5794;18;1;0;0;0.0;1.0;;0.9473684210526315
1188;5;0;1;1;1.0;0.8333333333333334;0.5;1.0
9381;1;1;0;0;0.0;1.0;;0.5
8872;2;0;1;3;1.0;0.4;0.25;1.0
1052;19;0;1;0;1.0;1.0;1.0;1.0
1195;0;1;0;0;0.0;;;0.0
1196;9;1;0;3;0.0;0.75;0.0;0.9
1366;18;1;0;1;0.0;0.9473684210526315;0.0;0.9473684210526315
2737;3;1;0;0;0.0;1.0;;0.75
181;4;0;1;2;1.0;0.6666666666666666;0.3333333333333333;1.0
1796;0;0;1;0;1.0;;1.0;
3768;1;0;1;0;1.0;1.0;1.0;1.0
2747;1;0;1;4;1.0;0.2;0.2;1.0
194;6;0;1;2;1.0;0.75;0.3333333333333333;1.0
1221;1;1;0;0;0.0;1.0;;0.5
1223;20;0;1;0;1.0;1.0;1.0;1.0
1231;10;0;1;3;1.0;0.7692307692307693;0.25;1.0
9337;1;0;1;1;1.0;0.5;0.5;1.0
2596;2;0;1;0;1.0;1.0;1.0;1.0
1259;15;0;1;1;1.0;0.9375;0.5;1.0
1261;1;0;1;1;1.0;0.5;0.5;1.0
9256;15;0;1;4;1.0;0.7894736842105263;0.2;1.0
2601;1;0;1;2;1.0;0.3333333333333333;0.3333333333333333;1.0
1279;1;0;1;1;1.0;0.5;0.5;1.0
1284;9;0;1;2;1.0;0.8181818181818182;0.3333333333333333;1.0
1800;0;0;1;0;1.0;;1.0;
1803;26;0;1;0;1.0;1.0;1.0;1.0
1304;9;1;0;7;0.0;0.5625;0.0;0.9
2728;21;0;1;4;1.0;0.84;0.2;1.0
1317;3;1;0;0;0.0;1.0;;0.75
1320;6;0;1;1;1.0;0.8571428571428571;0.5;1.0
9519;2;1;0;0;0.0;1.0;;0.6666666666666666
1337;11;1;0;3;0.0;0.7857142857142857;0.0;0.9166666666666666
1851;9;0;1;1;1.0;0.9;0.5;1.0
3909;23;0;1;8;1.0;0.7419354838709677;0.1111111111111111;1.0
3912;6;1;0;1;0.0;0.8571428571428571;0.0;0.8571428571428571
6988;3;0;1;0;1.0;1.0;1.0;1.0
11;0;0;1;0;1.0;;1.0;
1875;1;1;0;0;0.0;1.0;;0.5
1934;0;0;1;0;1.0;;1.0;
9046;10;0;1;3;1.0;0.7692307692307693;0.25;1.0
858;0;0;1;1;1.0;0.0;0.5;
3940;14;1;0;0;0.0;1.0;;0.9333333333333333
