ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
3588;28;0;1;2;1.0;0.9333333333333333;0.3333333333333333;1.0
2566;0;1;0;0;0.0;;;0.0
3591;1;0;1;0;1.0;1.0;1.0;1.0
2571;0;1;0;0;0.0;;;0.0
527;13;1;0;1;0.0;0.9285714285714286;0.0;0.9285714285714286
2576;11;0;1;0;1.0;1.0;1.0;1.0
2578;3;1;0;1;0.0;0.75;0.0;0.75
1045;7;0;1;0;1.0;1.0;1.0;1.0
2595;13;0;1;0;1.0;1.0;1.0;1.0
3620;6;0;1;0;1.0;1.0;1.0;1.0
3621;3;1;0;0;0.0;1.0;;0.75
9774;14;1;0;0;0.0;1.0;;0.9333333333333333
3632;2;1;0;0;0.0;1.0;;0.6666666666666666
3635;10;0;1;0;1.0;1.0;1.0;1.0
565;12;1;0;0;0.0;1.0;;0.9230769230769231
2621;18;1;0;1;0.0;0.9473684210526315;0.0;0.9473684210526315
2625;25;0;1;0;1.0;1.0;1.0;1.0
9795;5;1;0;0;0.0;1.0;;0.8333333333333334
1092;7;0;1;1;1.0;0.875;0.5;1.0
1093;0;0;1;0;1.0;;1.0;
2630;6;1;0;0;0.0;1.0;;0.8571428571428571
2633;3;0;1;1;1.0;0.75;0.5;1.0
1099;4;0;1;0;1.0;1.0;1.0;1.0
2636;1;1;0;0;0.0;1.0;;0.5
3661;13;1;0;1;0.0;0.9285714285714286;0.0;0.9285714285714286
2639;12;0;1;1;1.0;0.9230769230769231;0.5;1.0
2641;22;0;1;8;1.0;0.7333333333333333;0.1111111111111111;1.0
83;4;1;0;0;0.0;1.0;;0.8
2650;0;1;0;0;0.0;;;0.0
97;0;0;1;0;1.0;;1.0;
2658;5;0;1;2;1.0;0.7142857142857143;0.3333333333333333;1.0
3685;3;1;0;0;0.0;1.0;;0.75
9745;0;0;1;0;1.0;;1.0;
1641;0;1;0;0;0.0;;;0.0
618;7;1;0;1;0.0;0.875;0.0;0.875
622;2;0;1;0;1.0;1.0;1.0;1.0
1138;6;1;0;0;0.0;1.0;;0.8571428571428571
3701;12;0;1;1;1.0;0.9230769230769231;0.5;1.0
2581;2;0;1;0;1.0;1.0;1.0;1.0
1302;9;0;1;0;1.0;1.0;1.0;1.0
1164;2;0;1;0;1.0;1.0;1.0;1.0
141;2;0;1;0;1.0;1.0;1.0;1.0
9870;0;0;1;0;1.0;;1.0;
1897;3;1;0;0;0.0;1.0;;0.75
1168;2;0;1;3;1.0;0.4;0.25;1.0
2545;3;1;0;0;0.0;1.0;;0.75
1175;10;1;0;0;0.0;1.0;;0.9090909090909091
2712;3;0;1;1;1.0;0.75;0.5;1.0
668;9;1;0;0;0.0;1.0;;0.9
1181;2;1;0;0;0.0;1.0;;0.6666666666666666
1183;9;0;1;0;1.0;1.0;1.0;1.0
5794;13;1;0;0;0.0;1.0;;0.9285714285714286
1188;4;0;1;0;1.0;1.0;1.0;1.0
9381;0;1;0;0;0.0;;;0.0
8872;3;1;0;0;0.0;1.0;;0.75
1052;13;1;0;0;0.0;1.0;;0.9285714285714286
1195;0;1;0;0;0.0;;;0.0
1196;6;1;0;3;0.0;0.6666666666666666;0.0;0.8571428571428571
1366;13;1;0;0;0.0;1.0;;0.9285714285714286
2737;2;1;0;0;0.0;1.0;;0.6666666666666666
181;3;0;1;1;1.0;0.75;0.5;1.0
1796;0;0;1;0;1.0;;1.0;
3768;1;1;0;0;0.0;1.0;;0.5
2747;0;0;1;3;1.0;0.0;0.25;
194;6;0;1;0;1.0;1.0;1.0;1.0
1221;1;1;0;0;0.0;1.0;;0.5
1223;14;0;1;0;1.0;1.0;1.0;1.0
1231;9;0;1;0;1.0;1.0;1.0;1.0
9337;1;1;0;0;0.0;1.0;;0.5
2596;2;1;0;0;0.0;1.0;;0.6666666666666666
1259;11;0;1;0;1.0;1.0;1.0;1.0
1261;1;1;0;1;0.0;0.5;0.0;0.5
9256;11;0;1;2;1.0;0.8461538461538461;0.3333333333333333;1.0
2601;2;0;1;0;1.0;1.0;1.0;1.0
1279;1;1;0;0;0.0;1.0;;0.5
1284;8;0;1;0;1.0;1.0;1.0;1.0
1800;0;0;1;0;1.0;;1.0;
1803;18;1;0;0;0.0;1.0;;0.9473684210526315
1304;8;1;0;3;0.0;0.7272727272727273;0.0;0.8888888888888888
2728;16;0;1;2;1.0;0.8888888888888888;0.3333333333333333;1.0
1317;2;1;0;0;0.0;1.0;;0.6666666666666666
1320;5;0;1;0;1.0;1.0;1.0;1.0
9519;2;1;0;0;0.0;1.0;;0.6666666666666666
1337;10;1;0;0;0.0;1.0;;0.9090909090909091
1851;6;1;0;1;0.0;0.8571428571428571;0.0;0.8571428571428571
3909;17;0;1;5;1.0;0.7727272727272727;0.16666666666666666;1.0
3912;5;1;0;0;0.0;1.0;;0.8333333333333334
6988;2;0;1;0;1.0;1.0;1.0;1.0
11;0;1;0;0;0.0;;;0.0
1875;1;0;1;0;1.0;1.0;1.0;1.0
1934;0;1;0;0;0.0;;;0.0
9046;8;0;1;1;1.0;0.8888888888888888;0.5;1.0
858;1;0;1;0;1.0;1.0;1.0;1.0
3940;10;1;0;0;0.0;1.0;;0.9090909090909091
3944;11;0;1;0;1.0;1.0;1.0;1.0
9065;8;1;0;0;0.0;1.0;;0.8888888888888888
1899;7;1;0;6;0.0;0.5384615384615384;0.0;0.875
1903;0;0;1;0;1.0;;1.0;
369;2;1;0;2;0.0;0.5;0.0;0.6666666666666666
1911;5;1;0;0;0.0;1.0;;0.8333333333333334
1915;3;0;1;3;1.0;0.5;0.25;1.0
1920;0;0;1;0;1.0;;1.0;
398;9;1;0;0;0.0;1.0;;0.9
1935;1;1;0;0;0.0;1.0;;0.5
3994;2;1;0;0;0.0;1.0;;0.6666666666666666
1951;4;0;1;0;1.0;1.0;1.0;1.0
1955;18;1;0;0;0.0;1.0;;0.9473684210526315
9639;0;1;0;0;0.0;;;0.0
430;1;0;1;0;1.0;1.0;1.0;1.0
8635;0;1;0;0;0.0;;;0.0
446;11;0;1;0;1.0;1.0;1.0;1.0
1985;7;0;1;0;1.0;1.0;1.0;1.0
1986;3;0;1;0;1.0;1.0;1.0;1.0
